dataset_key,source_dataset,file_id,image_path,mask_path,image_relative_path,mask_relative_path,image_file_name,mask_file_name,mask_encoding,background_value,structure_value_1,structure_value_2,split_group_id,include_in_first_pass,qa_status,notes
glaucoma_fundus_imaging_bundle,G1020,image_1033,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1033.jpg,data/processed/standardized_masks/g1020/image_1033.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1033.jpg,data/processed/standardized_masks/g1020/image_1033.png,image_1033.jpg,image_1033.png,multiclass_values_0_1_2,0,1,2,G1020_image_1033,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1034,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1034.jpg,data/processed/standardized_masks/g1020/image_1034.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1034.jpg,data/processed/standardized_masks/g1020/image_1034.png,image_1034.jpg,image_1034.png,multiclass_values_0_1_2,0,1,2,G1020_image_1034,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1035,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1035.jpg,data/processed/standardized_masks/g1020/image_1035.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1035.jpg,data/processed/standardized_masks/g1020/image_1035.png,image_1035.jpg,image_1035.png,multiclass_values_0_1_2,0,1,2,G1020_image_1035,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_104,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_104.jpg,data/processed/standardized_masks/g1020/image_104.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_104.jpg,data/processed/standardized_masks/g1020/image_104.png,image_104.jpg,image_104.png,multiclass_values_0_1_2,0,1,2,G1020_image_104,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_105,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_105.jpg,data/processed/standardized_masks/g1020/image_105.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_105.jpg,data/processed/standardized_masks/g1020/image_105.png,image_105.jpg,image_105.png,multiclass_values_0_1_2,0,1,2,G1020_image_105,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_106,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_106.jpg,data/processed/standardized_masks/g1020/image_106.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_106.jpg,data/processed/standardized_masks/g1020/image_106.png,image_106.jpg,image_106.png,multiclass_values_0_1_2,0,1,2,G1020_image_106,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_107,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_107.jpg,data/processed/standardized_masks/g1020/image_107.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_107.jpg,data/processed/standardized_masks/g1020/image_107.png,image_107.jpg,image_107.png,multiclass_values_0_1_2,0,1,2,G1020_image_107,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1076,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1076.jpg,data/processed/standardized_masks/g1020/image_1076.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1076.jpg,data/processed/standardized_masks/g1020/image_1076.png,image_1076.jpg,image_1076.png,multiclass_values_0_1_2,0,1,2,G1020_image_1076,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1077,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1077.jpg,data/processed/standardized_masks/g1020/image_1077.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1077.jpg,data/processed/standardized_masks/g1020/image_1077.png,image_1077.jpg,image_1077.png,multiclass_values_0_1_2,0,1,2,G1020_image_1077,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1080,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1080.jpg,data/processed/standardized_masks/g1020/image_1080.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1080.jpg,data/processed/standardized_masks/g1020/image_1080.png,image_1080.jpg,image_1080.png,multiclass_values_0_1_2,0,1,2,G1020_image_1080,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1081,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1081.jpg,data/processed/standardized_masks/g1020/image_1081.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1081.jpg,data/processed/standardized_masks/g1020/image_1081.png,image_1081.jpg,image_1081.png,multiclass_values_0_1_2,0,1,2,G1020_image_1081,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1087,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1087.jpg,data/processed/standardized_masks/g1020/image_1087.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1087.jpg,data/processed/standardized_masks/g1020/image_1087.png,image_1087.jpg,image_1087.png,multiclass_values_0_1_2,0,1,2,G1020_image_1087,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1088,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1088.jpg,data/processed/standardized_masks/g1020/image_1088.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1088.jpg,data/processed/standardized_masks/g1020/image_1088.png,image_1088.jpg,image_1088.png,multiclass_values_0_1_2,0,1,2,G1020_image_1088,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1092,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1092.jpg,data/processed/standardized_masks/g1020/image_1092.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1092.jpg,data/processed/standardized_masks/g1020/image_1092.png,image_1092.jpg,image_1092.png,multiclass_values_0_1_2,0,1,2,G1020_image_1092,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1093,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1093.jpg,data/processed/standardized_masks/g1020/image_1093.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1093.jpg,data/processed/standardized_masks/g1020/image_1093.png,image_1093.jpg,image_1093.png,multiclass_values_0_1_2,0,1,2,G1020_image_1093,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1094,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1094.jpg,data/processed/standardized_masks/g1020/image_1094.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1094.jpg,data/processed/standardized_masks/g1020/image_1094.png,image_1094.jpg,image_1094.png,multiclass_values_0_1_2,0,1,2,G1020_image_1094,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1095,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1095.jpg,data/processed/standardized_masks/g1020/image_1095.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1095.jpg,data/processed/standardized_masks/g1020/image_1095.png,image_1095.jpg,image_1095.png,multiclass_values_0_1_2,0,1,2,G1020_image_1095,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1096,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1096.jpg,data/processed/standardized_masks/g1020/image_1096.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1096.jpg,data/processed/standardized_masks/g1020/image_1096.png,image_1096.jpg,image_1096.png,multiclass_values_0_1_2,0,1,2,G1020_image_1096,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_11,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_11.jpg,data/processed/standardized_masks/g1020/image_11.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_11.jpg,data/processed/standardized_masks/g1020/image_11.png,image_11.jpg,image_11.png,multiclass_values_0_1_2,0,1,2,G1020_image_11,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_110,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_110.jpg,data/processed/standardized_masks/g1020/image_110.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_110.jpg,data/processed/standardized_masks/g1020/image_110.png,image_110.jpg,image_110.png,multiclass_values_0_1_2,0,1,2,G1020_image_110,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_111,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_111.jpg,data/processed/standardized_masks/g1020/image_111.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_111.jpg,data/processed/standardized_masks/g1020/image_111.png,image_111.jpg,image_111.png,multiclass_values_0_1_2,0,1,2,G1020_image_111,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1112,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1112.jpg,data/processed/standardized_masks/g1020/image_1112.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1112.jpg,data/processed/standardized_masks/g1020/image_1112.png,image_1112.jpg,image_1112.png,multiclass_values_0_1_2,0,1,2,G1020_image_1112,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1113,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1113.jpg,data/processed/standardized_masks/g1020/image_1113.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1113.jpg,data/processed/standardized_masks/g1020/image_1113.png,image_1113.jpg,image_1113.png,multiclass_values_0_1_2,0,1,2,G1020_image_1113,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_112,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_112.jpg,data/processed/standardized_masks/g1020/image_112.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_112.jpg,data/processed/standardized_masks/g1020/image_112.png,image_112.jpg,image_112.png,multiclass_values_0_1_2,0,1,2,G1020_image_112,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_113,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_113.jpg,data/processed/standardized_masks/g1020/image_113.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_113.jpg,data/processed/standardized_masks/g1020/image_113.png,image_113.jpg,image_113.png,multiclass_values_0_1_2,0,1,2,G1020_image_113,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1136,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1136.jpg,data/processed/standardized_masks/g1020/image_1136.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1136.jpg,data/processed/standardized_masks/g1020/image_1136.png,image_1136.jpg,image_1136.png,multiclass_values_0_1_2,0,1,2,G1020_image_1136,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1137,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1137.jpg,data/processed/standardized_masks/g1020/image_1137.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1137.jpg,data/processed/standardized_masks/g1020/image_1137.png,image_1137.jpg,image_1137.png,multiclass_values_0_1_2,0,1,2,G1020_image_1137,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1138,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1138.jpg,data/processed/standardized_masks/g1020/image_1138.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1138.jpg,data/processed/standardized_masks/g1020/image_1138.png,image_1138.jpg,image_1138.png,multiclass_values_0_1_2,0,1,2,G1020_image_1138,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1139,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1139.jpg,data/processed/standardized_masks/g1020/image_1139.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1139.jpg,data/processed/standardized_masks/g1020/image_1139.png,image_1139.jpg,image_1139.png,multiclass_values_0_1_2,0,1,2,G1020_image_1139,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_114,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_114.jpg,data/processed/standardized_masks/g1020/image_114.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_114.jpg,data/processed/standardized_masks/g1020/image_114.png,image_114.jpg,image_114.png,multiclass_values_0_1_2,0,1,2,G1020_image_114,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1140,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1140.jpg,data/processed/standardized_masks/g1020/image_1140.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1140.jpg,data/processed/standardized_masks/g1020/image_1140.png,image_1140.jpg,image_1140.png,multiclass_values_0_1_2,0,1,2,G1020_image_1140,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1141,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1141.jpg,data/processed/standardized_masks/g1020/image_1141.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1141.jpg,data/processed/standardized_masks/g1020/image_1141.png,image_1141.jpg,image_1141.png,multiclass_values_0_1_2,0,1,2,G1020_image_1141,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1142,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1142.jpg,data/processed/standardized_masks/g1020/image_1142.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1142.jpg,data/processed/standardized_masks/g1020/image_1142.png,image_1142.jpg,image_1142.png,multiclass_values_0_1_2,0,1,2,G1020_image_1142,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1143,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1143.jpg,data/processed/standardized_masks/g1020/image_1143.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1143.jpg,data/processed/standardized_masks/g1020/image_1143.png,image_1143.jpg,image_1143.png,multiclass_values_0_1_2,0,1,2,G1020_image_1143,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1144,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1144.jpg,data/processed/standardized_masks/g1020/image_1144.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1144.jpg,data/processed/standardized_masks/g1020/image_1144.png,image_1144.jpg,image_1144.png,multiclass_values_0_1_2,0,1,2,G1020_image_1144,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_115,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_115.jpg,data/processed/standardized_masks/g1020/image_115.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_115.jpg,data/processed/standardized_masks/g1020/image_115.png,image_115.jpg,image_115.png,multiclass_values_0_1_2,0,1,2,G1020_image_115,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1160,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1160.jpg,data/processed/standardized_masks/g1020/image_1160.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1160.jpg,data/processed/standardized_masks/g1020/image_1160.png,image_1160.jpg,image_1160.png,multiclass_values_0_1_2,0,1,2,G1020_image_1160,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1161,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1161.jpg,data/processed/standardized_masks/g1020/image_1161.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1161.jpg,data/processed/standardized_masks/g1020/image_1161.png,image_1161.jpg,image_1161.png,multiclass_values_0_1_2,0,1,2,G1020_image_1161,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1164,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1164.jpg,data/processed/standardized_masks/g1020/image_1164.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1164.jpg,data/processed/standardized_masks/g1020/image_1164.png,image_1164.jpg,image_1164.png,multiclass_values_0_1_2,0,1,2,G1020_image_1164,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1165,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1165.jpg,data/processed/standardized_masks/g1020/image_1165.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1165.jpg,data/processed/standardized_masks/g1020/image_1165.png,image_1165.jpg,image_1165.png,multiclass_values_0_1_2,0,1,2,G1020_image_1165,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1187,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1187.jpg,data/processed/standardized_masks/g1020/image_1187.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1187.jpg,data/processed/standardized_masks/g1020/image_1187.png,image_1187.jpg,image_1187.png,multiclass_values_0_1_2,0,1,2,G1020_image_1187,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1188,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1188.jpg,data/processed/standardized_masks/g1020/image_1188.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1188.jpg,data/processed/standardized_masks/g1020/image_1188.png,image_1188.jpg,image_1188.png,multiclass_values_0_1_2,0,1,2,G1020_image_1188,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
glaucoma_fundus_imaging_bundle,G1020,image_1189,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1189.jpg,data/processed/standardized_masks/g1020/image_1189.png,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_1189.jpg,data/processed/standardized_masks/g1020/image_1189.png,image_1189.jpg,image_1189.png,multiclass_values_0_1_2,0,1,2,G1020_image_1189,True,paired_standardized_and_visual_sample_reviewed,"G1020 image/mask pair matched by file ID; mask standardized to project {0,1,2} convention."
