dataset_key,source_dataset,file_id,image_path,mask_path,image_relative_path,mask_relative_path,image_file_name,mask_file_name,mask_encoding,background_value,structure_value_1,structure_value_2,split_group_id,include_in_first_pass,qa_status,notes,refuge_official_split,split
glaucoma_fundus_imaging_bundle,REFUGE,g0017,Fundus Images/REFUGE/train/Images/g0017.jpg,Fundus Images/REFUGE/train/Masks/g0017.png,Fundus Images/REFUGE/train/Images/g0017.jpg,Fundus Images/REFUGE/train/Masks/g0017.png,g0017.jpg,g0017.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0017,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0018,Fundus Images/REFUGE/train/Images/g0018.jpg,Fundus Images/REFUGE/train/Masks/g0018.png,Fundus Images/REFUGE/train/Images/g0018.jpg,Fundus Images/REFUGE/train/Masks/g0018.png,g0018.jpg,g0018.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0018,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0019,Fundus Images/REFUGE/train/Images/g0019.jpg,Fundus Images/REFUGE/train/Masks/g0019.png,Fundus Images/REFUGE/train/Images/g0019.jpg,Fundus Images/REFUGE/train/Masks/g0019.png,g0019.jpg,g0019.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0019,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0020,Fundus Images/REFUGE/train/Images/g0020.jpg,Fundus Images/REFUGE/train/Masks/g0020.png,Fundus Images/REFUGE/train/Images/g0020.jpg,Fundus Images/REFUGE/train/Masks/g0020.png,g0020.jpg,g0020.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0020,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0021,Fundus Images/REFUGE/train/Images/g0021.jpg,Fundus Images/REFUGE/train/Masks/g0021.png,Fundus Images/REFUGE/train/Images/g0021.jpg,Fundus Images/REFUGE/train/Masks/g0021.png,g0021.jpg,g0021.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0021,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0022,Fundus Images/REFUGE/train/Images/g0022.jpg,Fundus Images/REFUGE/train/Masks/g0022.png,Fundus Images/REFUGE/train/Images/g0022.jpg,Fundus Images/REFUGE/train/Masks/g0022.png,g0022.jpg,g0022.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0022,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0023,Fundus Images/REFUGE/train/Images/g0023.jpg,Fundus Images/REFUGE/train/Masks/g0023.png,Fundus Images/REFUGE/train/Images/g0023.jpg,Fundus Images/REFUGE/train/Masks/g0023.png,g0023.jpg,g0023.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0023,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0024,Fundus Images/REFUGE/train/Images/g0024.jpg,Fundus Images/REFUGE/train/Masks/g0024.png,Fundus Images/REFUGE/train/Images/g0024.jpg,Fundus Images/REFUGE/train/Masks/g0024.png,g0024.jpg,g0024.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0024,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0025,Fundus Images/REFUGE/train/Images/g0025.jpg,Fundus Images/REFUGE/train/Masks/g0025.png,Fundus Images/REFUGE/train/Images/g0025.jpg,Fundus Images/REFUGE/train/Masks/g0025.png,g0025.jpg,g0025.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0025,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0026,Fundus Images/REFUGE/train/Images/g0026.jpg,Fundus Images/REFUGE/train/Masks/g0026.png,Fundus Images/REFUGE/train/Images/g0026.jpg,Fundus Images/REFUGE/train/Masks/g0026.png,g0026.jpg,g0026.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0026,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0027,Fundus Images/REFUGE/train/Images/g0027.jpg,Fundus Images/REFUGE/train/Masks/g0027.png,Fundus Images/REFUGE/train/Images/g0027.jpg,Fundus Images/REFUGE/train/Masks/g0027.png,g0027.jpg,g0027.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0027,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0028,Fundus Images/REFUGE/train/Images/g0028.jpg,Fundus Images/REFUGE/train/Masks/g0028.png,Fundus Images/REFUGE/train/Images/g0028.jpg,Fundus Images/REFUGE/train/Masks/g0028.png,g0028.jpg,g0028.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0028,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0029,Fundus Images/REFUGE/train/Images/g0029.jpg,Fundus Images/REFUGE/train/Masks/g0029.png,Fundus Images/REFUGE/train/Images/g0029.jpg,Fundus Images/REFUGE/train/Masks/g0029.png,g0029.jpg,g0029.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0029,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0030,Fundus Images/REFUGE/train/Images/g0030.jpg,Fundus Images/REFUGE/train/Masks/g0030.png,Fundus Images/REFUGE/train/Images/g0030.jpg,Fundus Images/REFUGE/train/Masks/g0030.png,g0030.jpg,g0030.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0030,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0031,Fundus Images/REFUGE/train/Images/g0031.jpg,Fundus Images/REFUGE/train/Masks/g0031.png,Fundus Images/REFUGE/train/Images/g0031.jpg,Fundus Images/REFUGE/train/Masks/g0031.png,g0031.jpg,g0031.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0031,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0032,Fundus Images/REFUGE/train/Images/g0032.jpg,Fundus Images/REFUGE/train/Masks/g0032.png,Fundus Images/REFUGE/train/Images/g0032.jpg,Fundus Images/REFUGE/train/Masks/g0032.png,g0032.jpg,g0032.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0032,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0033,Fundus Images/REFUGE/train/Images/g0033.jpg,Fundus Images/REFUGE/train/Masks/g0033.png,Fundus Images/REFUGE/train/Images/g0033.jpg,Fundus Images/REFUGE/train/Masks/g0033.png,g0033.jpg,g0033.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0033,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0034,Fundus Images/REFUGE/train/Images/g0034.jpg,Fundus Images/REFUGE/train/Masks/g0034.png,Fundus Images/REFUGE/train/Images/g0034.jpg,Fundus Images/REFUGE/train/Masks/g0034.png,g0034.jpg,g0034.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0034,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0035,Fundus Images/REFUGE/train/Images/g0035.jpg,Fundus Images/REFUGE/train/Masks/g0035.png,Fundus Images/REFUGE/train/Images/g0035.jpg,Fundus Images/REFUGE/train/Masks/g0035.png,g0035.jpg,g0035.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0035,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0036,Fundus Images/REFUGE/train/Images/g0036.jpg,Fundus Images/REFUGE/train/Masks/g0036.png,Fundus Images/REFUGE/train/Images/g0036.jpg,Fundus Images/REFUGE/train/Masks/g0036.png,g0036.jpg,g0036.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0036,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0037,Fundus Images/REFUGE/train/Images/g0037.jpg,Fundus Images/REFUGE/train/Masks/g0037.png,Fundus Images/REFUGE/train/Images/g0037.jpg,Fundus Images/REFUGE/train/Masks/g0037.png,g0037.jpg,g0037.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0037,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0038,Fundus Images/REFUGE/train/Images/g0038.jpg,Fundus Images/REFUGE/train/Masks/g0038.png,Fundus Images/REFUGE/train/Images/g0038.jpg,Fundus Images/REFUGE/train/Masks/g0038.png,g0038.jpg,g0038.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0038,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0039,Fundus Images/REFUGE/train/Images/g0039.jpg,Fundus Images/REFUGE/train/Masks/g0039.png,Fundus Images/REFUGE/train/Images/g0039.jpg,Fundus Images/REFUGE/train/Masks/g0039.png,g0039.jpg,g0039.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0039,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,g0040,Fundus Images/REFUGE/train/Images/g0040.jpg,Fundus Images/REFUGE/train/Masks/g0040.png,Fundus Images/REFUGE/train/Images/g0040.jpg,Fundus Images/REFUGE/train/Masks/g0040.png,g0040.jpg,g0040.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_g0040,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0001,Fundus Images/REFUGE/train/Images/n0001.jpg,Fundus Images/REFUGE/train/Masks/n0001.png,Fundus Images/REFUGE/train/Images/n0001.jpg,Fundus Images/REFUGE/train/Masks/n0001.png,n0001.jpg,n0001.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0001,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0002,Fundus Images/REFUGE/train/Images/n0002.jpg,Fundus Images/REFUGE/train/Masks/n0002.png,Fundus Images/REFUGE/train/Images/n0002.jpg,Fundus Images/REFUGE/train/Masks/n0002.png,n0002.jpg,n0002.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0002,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0003,Fundus Images/REFUGE/train/Images/n0003.jpg,Fundus Images/REFUGE/train/Masks/n0003.png,Fundus Images/REFUGE/train/Images/n0003.jpg,Fundus Images/REFUGE/train/Masks/n0003.png,n0003.jpg,n0003.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0003,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0004,Fundus Images/REFUGE/train/Images/n0004.jpg,Fundus Images/REFUGE/train/Masks/n0004.png,Fundus Images/REFUGE/train/Images/n0004.jpg,Fundus Images/REFUGE/train/Masks/n0004.png,n0004.jpg,n0004.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0004,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0005,Fundus Images/REFUGE/train/Images/n0005.jpg,Fundus Images/REFUGE/train/Masks/n0005.png,Fundus Images/REFUGE/train/Images/n0005.jpg,Fundus Images/REFUGE/train/Masks/n0005.png,n0005.jpg,n0005.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0005,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0006,Fundus Images/REFUGE/train/Images/n0006.jpg,Fundus Images/REFUGE/train/Masks/n0006.png,Fundus Images/REFUGE/train/Images/n0006.jpg,Fundus Images/REFUGE/train/Masks/n0006.png,n0006.jpg,n0006.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0006,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0007,Fundus Images/REFUGE/train/Images/n0007.jpg,Fundus Images/REFUGE/train/Masks/n0007.png,Fundus Images/REFUGE/train/Images/n0007.jpg,Fundus Images/REFUGE/train/Masks/n0007.png,n0007.jpg,n0007.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0007,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0008,Fundus Images/REFUGE/train/Images/n0008.jpg,Fundus Images/REFUGE/train/Masks/n0008.png,Fundus Images/REFUGE/train/Images/n0008.jpg,Fundus Images/REFUGE/train/Masks/n0008.png,n0008.jpg,n0008.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0008,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0009,Fundus Images/REFUGE/train/Images/n0009.jpg,Fundus Images/REFUGE/train/Masks/n0009.png,Fundus Images/REFUGE/train/Images/n0009.jpg,Fundus Images/REFUGE/train/Masks/n0009.png,n0009.jpg,n0009.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0009,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0010,Fundus Images/REFUGE/train/Images/n0010.jpg,Fundus Images/REFUGE/train/Masks/n0010.png,Fundus Images/REFUGE/train/Images/n0010.jpg,Fundus Images/REFUGE/train/Masks/n0010.png,n0010.jpg,n0010.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0010,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0011,Fundus Images/REFUGE/train/Images/n0011.jpg,Fundus Images/REFUGE/train/Masks/n0011.png,Fundus Images/REFUGE/train/Images/n0011.jpg,Fundus Images/REFUGE/train/Masks/n0011.png,n0011.jpg,n0011.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0011,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0012,Fundus Images/REFUGE/train/Images/n0012.jpg,Fundus Images/REFUGE/train/Masks/n0012.png,Fundus Images/REFUGE/train/Images/n0012.jpg,Fundus Images/REFUGE/train/Masks/n0012.png,n0012.jpg,n0012.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0012,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0013,Fundus Images/REFUGE/train/Images/n0013.jpg,Fundus Images/REFUGE/train/Masks/n0013.png,Fundus Images/REFUGE/train/Images/n0013.jpg,Fundus Images/REFUGE/train/Masks/n0013.png,n0013.jpg,n0013.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0013,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0014,Fundus Images/REFUGE/train/Images/n0014.jpg,Fundus Images/REFUGE/train/Masks/n0014.png,Fundus Images/REFUGE/train/Images/n0014.jpg,Fundus Images/REFUGE/train/Masks/n0014.png,n0014.jpg,n0014.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0014,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0015,Fundus Images/REFUGE/train/Images/n0015.jpg,Fundus Images/REFUGE/train/Masks/n0015.png,Fundus Images/REFUGE/train/Images/n0015.jpg,Fundus Images/REFUGE/train/Masks/n0015.png,n0015.jpg,n0015.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0015,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0016,Fundus Images/REFUGE/train/Images/n0016.jpg,Fundus Images/REFUGE/train/Masks/n0016.png,Fundus Images/REFUGE/train/Images/n0016.jpg,Fundus Images/REFUGE/train/Masks/n0016.png,n0016.jpg,n0016.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0016,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0017,Fundus Images/REFUGE/train/Images/n0017.jpg,Fundus Images/REFUGE/train/Masks/n0017.png,Fundus Images/REFUGE/train/Images/n0017.jpg,Fundus Images/REFUGE/train/Masks/n0017.png,n0017.jpg,n0017.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0017,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0018,Fundus Images/REFUGE/train/Images/n0018.jpg,Fundus Images/REFUGE/train/Masks/n0018.png,Fundus Images/REFUGE/train/Images/n0018.jpg,Fundus Images/REFUGE/train/Masks/n0018.png,n0018.jpg,n0018.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0018,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
glaucoma_fundus_imaging_bundle,REFUGE,n0019,Fundus Images/REFUGE/train/Images/n0019.jpg,Fundus Images/REFUGE/train/Masks/n0019.png,Fundus Images/REFUGE/train/Images/n0019.jpg,Fundus Images/REFUGE/train/Masks/n0019.png,n0019.jpg,n0019.png,multiclass_values_0_1_2,0,1,2,REFUGE_train_n0019,True,paired_and_visual_sample_reviewed,"REFUGE raw Images/Masks paired on file id; masks encoded {0,1,2}.",train,train
