dataset_key,dataset_root,relative_path,file_name,extension,file_size_bytes,file_class,has_mask_keyword
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1032.json,image_1032.json,.json,1196,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1033.json,image_1033.json,.json,1018,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1034.json,image_1034.json,.json,1209,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1035.json,image_1035.json,.json,1095,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_104.json,image_104.json,.json,1356,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_105.json,image_105.json,.json,1276,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_106.json,image_106.json,.json,1227,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_107.json,image_107.json,.json,1394,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1076.json,image_1076.json,.json,1142,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1077.json,image_1077.json,.json,1112,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1080.json,image_1080.json,.json,1121,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1081.json,image_1081.json,.json,2099,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1087.json,image_1087.json,.json,623,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1088.json,image_1088.json,.json,930,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1092.json,image_1092.json,.json,1302,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1093.json,image_1093.json,.json,1163,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1094.json,image_1094.json,.json,1235,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1095.json,image_1095.json,.json,777,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1096.json,image_1096.json,.json,1193,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_11.json,image_11.json,.json,1385,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_110.json,image_110.json,.json,1073,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_111.json,image_111.json,.json,1042,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1112.json,image_1112.json,.json,2245,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1113.json,image_1113.json,.json,1337,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_112.json,image_112.json,.json,1158,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_113.json,image_113.json,.json,1406,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1136.json,image_1136.json,.json,1285,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1137.json,image_1137.json,.json,981,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1138.json,image_1138.json,.json,923,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1139.json,image_1139.json,.json,713,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_114.json,image_114.json,.json,1100,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1140.json,image_1140.json,.json,1360,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1141.json,image_1141.json,.json,2163,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1142.json,image_1142.json,.json,1295,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1143.json,image_1143.json,.json,1024,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1144.json,image_1144.json,.json,1088,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_115.json,image_115.json,.json,1165,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1160.json,image_1160.json,.json,1081,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1161.json,image_1161.json,.json,1202,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1164.json,image_1164.json,.json,1557,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1165.json,image_1165.json,.json,1158,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1187.json,image_1187.json,.json,982,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1188.json,image_1188.json,.json,1135,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1189.json,image_1189.json,.json,1438,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1190.json,image_1190.json,.json,1291,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1197.json,image_1197.json,.json,1184,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1198.json,image_1198.json,.json,1199,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1199.json,image_1199.json,.json,1510,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_12.json,image_12.json,.json,886,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_120.json,image_120.json,.json,1354,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1201.json,image_1201.json,.json,1318,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1202.json,image_1202.json,.json,925,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1203.json,image_1203.json,.json,665,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1204.json,image_1204.json,.json,2051,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_121.json,image_121.json,.json,1033,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1213.json,image_1213.json,.json,1246,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1214.json,image_1214.json,.json,1143,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1215.json,image_1215.json,.json,1151,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1216.json,image_1216.json,.json,2452,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1217.json,image_1217.json,.json,1066,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1218.json,image_1218.json,.json,1359,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_122.json,image_122.json,.json,880,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1225.json,image_1225.json,.json,1183,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1226.json,image_1226.json,.json,1495,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1227.json,image_1227.json,.json,1054,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_123.json,image_123.json,.json,1238,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1230.json,image_1230.json,.json,1282,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1231.json,image_1231.json,.json,1277,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1232.json,image_1232.json,.json,2086,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1233.json,image_1233.json,.json,1248,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1234.json,image_1234.json,.json,922,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1238.json,image_1238.json,.json,2054,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_124.json,image_124.json,.json,1111,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1240.json,image_1240.json,.json,1059,possible_annotation,False
glaucoma_fundus_imaging_bundle,/sfs/gpfs/tardis/home/gsr3qz/Documents/MSDS/CAPSTONE/GitHub/Automated-Glaucoma-Screening-Using-AI-Enhanced-Ophthalmoscopy/data/external/kaggle/glaucoma_fundus_imaging_bundle,G1020/Images/image_1241.json,image_1241.json,.json,1250,possible_annotation,False
